"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1WVFY0007","2021-02-04","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-02-05","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   18",",,N",,,,,,
"US1WVFY0007","2021-02-08","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   30",",,N",,,,,,
"US1WVFY0007","2021-02-09","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-02-10","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-02-11","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  117",",,N",,,,,,
"US1WVFY0007","2021-02-16","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  155",",,N",,,,,,
"US1WVFY0007","2021-02-17","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    5",",,N",,,,,,
"US1WVFY0007","2021-02-18","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  170",",,N",,,,,,
"US1WVFY0007","2021-02-19","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   33",",,N",,,,,,
"US1WVFY0007","2021-02-22","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   30",",,N",,,,,,
"US1WVFY0007","2021-02-23","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   18",",,N",,,,,,
"US1WVFY0007","2021-02-24","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-02-25","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    5",",,N",,,,,,
"US1WVFY0007","2021-03-01","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  597",",,N",,,,,,
"US1WVFY0007","2021-03-02","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-03","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-04","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-05","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-08","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-09","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-10","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-11","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-12","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    5",",,N",,,,,,
"US1WVFY0007","2021-03-15","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-16","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   51",",,N",,,,,,
"US1WVFY0007","2021-03-17","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-18","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   61",",,N",,,,,,
"US1WVFY0007","2021-03-19","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  137",",,N",,,,,,
"US1WVFY0007","2021-03-22","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-23","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-24","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    3",",,N",,,,,,
"US1WVFY0007","2021-03-25","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-26","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   97",",,N",,,,,,
"US1WVFY0007","2021-03-29","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  163",",,N",,,,,,
"US1WVFY0007","2021-03-30","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-03-31","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   48",",,N",,,,,,
"US1WVFY0007","2021-04-01","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-04-02","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    3",",,N",,,,,,
"US1WVFY0007","2021-04-05","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-04-06","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-04-07","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-04-08","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-04-09","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   20",",,N",,,,,,
"US1WVFY0007","2021-04-12","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    3",",,N","  130",",,N"
"US1WVFY0007","2021-04-13","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-04-14","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-04-15","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  145",",,N",,,,,,
"US1WVFY0007","2021-04-16","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-04-19","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-04-20","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-04-21","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-04-22","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   51",",,N",,,,,,
"US1WVFY0007","2021-04-23","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    3",",,N",,,,,,
"US1WVFY0007","2021-04-27","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    3",",,N",,,,,,
"US1WVFY0007","2021-04-28","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-04-29","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   33",",,N",,,,,,
"US1WVFY0007","2021-05-03","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  157",",,N",,,,,,
"US1WVFY0007","2021-05-04","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   10",",,N",,,,,,
"US1WVFY0007","2021-05-05","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   36",",,N",,,,,,
"US1WVFY0007","2021-05-06","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   18",",,N",,,,,,
"US1WVFY0007","2021-05-10","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  152",",,N",,,,,,
"US1WVFY0007","2021-05-11","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    8",",,N",,,,,,
"US1WVFY0007","2021-05-12","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-05-14","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-05-17","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    8",",,N",,,,,,
"US1WVFY0007","2021-05-18","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   76",",,N",,,,,,
"US1WVFY0007","2021-05-19","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-05-20","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-05-24","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-05-25","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-05-26","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   10",",,N",,,,,,
"US1WVFY0007","2021-05-27","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   38",",,N",,,,,,
"US1WVFY0007","2021-05-28","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-06-02","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-06-07","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   86",",,N",,,,,,
"US1WVFY0007","2021-06-08","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  325",",,N",,,,,,
"US1WVFY0007","2021-06-09","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  196",",,N",,,,,,
"US1WVFY0007","2021-06-10","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   84",",,N",,,,,,
"US1WVFY0007","2021-06-11","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  191",",,N",,,,,,
"US1WVFY0007","2021-06-14","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    3",",,N","  419",",,N"
"US1WVFY0007","2021-06-15","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   74",",,N",,,,,,
"US1WVFY0007","2021-06-17","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-06-21","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    4",",,N","    0",",,N"
"US1WVFY0007","2021-06-22","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  127",",,N",,,,,,
"US1WVFY0007","2021-06-23","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   53",",,N",,,,,,
"US1WVFY0007","2021-06-24","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-06-25","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-06-28","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    3",",,N","    0",",,N"
"US1WVFY0007","2021-06-29","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   18",",,N",,,,,,
"US1WVFY0007","2021-06-30","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-07-01","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-07-02","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  284",",,N",,,,,,
"US1WVFY0007","2021-07-05","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    3",",,N","    0",",,N"
"US1WVFY0007","2021-07-06","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-07-07","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-07-08","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  381",",,N",,,,,,
"US1WVFY0007","2021-07-09","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  117",",,N",,,,,,
"US1WVFY0007","2021-07-12","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    3",",,N","  185",",,N"
"US1WVFY0007","2021-07-13","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   43",",,N",,,,,,
"US1WVFY0007","2021-07-14","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    3",",,N",,,,,,
"US1WVFY0007","2021-07-15","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    8",",,N",,,,,,
"US1WVFY0007","2021-07-16","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    3",",,N",,,,,,
"US1WVFY0007","2021-07-19","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    3",",,N","  160",",,N"
"US1WVFY0007","2021-07-20","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-07-21","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-07-22","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-07-23","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-07-26","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-07-27","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  145",",,N",,,,,,
"US1WVFY0007","2021-07-28","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-07-29","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-07-30","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    3",",L,N",,,,,,
"US1WVFY0007","2021-08-02","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    4",",L,N","   10",",L,N"
"US1WVFY0007","2021-08-03","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-08-04","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    8",",,N",,,,,,
"US1WVFY0007","2021-08-05","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   18",",,N",,,,,,
"US1WVFY0007","2021-08-06","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-08-09","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    3",",,N","    0",",,N"
"US1WVFY0007","2021-08-10","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   18",",,N",,,,,,
"US1WVFY0007","2021-08-11","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  170",",,N",,,,,,
"US1WVFY0007","2021-08-12","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   18",",,N",,,,,,
"US1WVFY0007","2021-08-16","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    4",",,N","   79",",,N"
"US1WVFY0007","2021-08-17","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  145",",,N",,,,,,
"US1WVFY0007","2021-08-18","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  213",",,N",,,,,,
"US1WVFY0007","2021-08-19","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   15",",,N",,,,,,
"US1WVFY0007","2021-08-20","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  135",",,N",,,,,,
"US1WVFY0007","2021-08-23","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    3",",,N","   71",",,N"
"US1WVFY0007","2021-08-24","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-08-25","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-08-26","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   36",",,N",,,,,,
"US1WVFY0007","2021-08-30","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    4",",,N","  353",",,N"
"US1WVFY0007","2021-08-31","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   10",",,N",,,,,,
"US1WVFY0007","2021-09-01","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  213",",,N",,,,,,
"US1WVFY0007","2021-09-02","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  112",",,N",,,,,,
"US1WVFY0007","2021-09-03","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    3",",,N",,,,,,
"US1WVFY0007","2021-09-07","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   23",",,N",,,,,,
"US1WVFY0007","2021-09-08","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-09-09","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  137",",,N",,,,,,
"US1WVFY0007","2021-09-10","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    3",",,N",,,,,,
"US1WVFY0007","2021-09-13","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    3",",,N","    0",",,N"
"US1WVFY0007","2021-09-14","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-09-15","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-09-17","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    2",",,N","   13",",,N"
"US1WVFY0007","2021-09-20","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    3",",,N","    0",",,N"
"US1WVFY0007","2021-09-22","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   43",",,N",,,,,,
"US1WVFY0007","2021-09-23","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   48",",,N",,,,,,
"US1WVFY0007","2021-09-24","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   10",",,N",,,,,,
"US1WVFY0007","2021-09-27","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    3",",,N","    0",",,N"
"US1WVFY0007","2021-09-28","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-09-29","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-09-30","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-10-04","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    4",",,N","    8",",,N"
"US1WVFY0007","2021-10-05","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    3",",,N",,,,,,
"US1WVFY0007","2021-10-06","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    3",",,N",,,,,,
"US1WVFY0007","2021-10-07","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    5",",,N",,,,,,
"US1WVFY0007","2021-10-08","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   15",",,N",,,,,,
"US1WVFY0007","2021-10-12","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",L,N","    0",",,N","    4",",L,N","  180",",L,N"
"US1WVFY0007","2021-10-13","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-10-14","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-10-15","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-10-18","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    3",",,N","  188",",,N"
"US1WVFY0007","2021-10-19","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    3",",,N",,,,,,
"US1WVFY0007","2021-10-20","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-10-21","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","    0",",,N","    0",",,N",,,,
"US1WVFY0007","2021-10-25","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US",,,,,"    4",",,N","   15",",,N"
"US1WVFY0007","2021-10-26","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","  208",",,N",,,,,,
"US1WVFY0007","2021-10-27","37.926995","-81.155549","489.5","GLEN JEAN 0.3 W, WV US","   15",",,N",,,,,,
