"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1WVNC0005","2017-07-15","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   18",",,N",,,,,,,,
"US1WVNC0005","2017-07-17","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-07-18","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-07-20","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-07-21","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   33",",,N",,,,,,,,
"US1WVNC0005","2017-07-22","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   79",",,N",,,,,,,,
"US1WVNC0005","2017-07-23","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   94",",,N",,,,,,,,
"US1WVNC0005","2017-07-24","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   33",",,N",,,,,,,,
"US1WVNC0005","2017-07-26","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-07-27","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-07-28","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  267",",,N",,,,,,,,
"US1WVNC0005","2017-07-29","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  516",",,N",,,,,,,,
"US1WVNC0005","2017-08-02","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-08-03","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-08-04","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   28",",,N",,,,,,,,
"US1WVNC0005","2017-08-07","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   38",",,N",,,,,,,,
"US1WVNC0005","2017-08-08","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  432",",,N",,,,,,,,
"US1WVNC0005","2017-08-11","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   79",",,N",,,,,,,,
"US1WVNC0005","2017-08-16","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   20",",,N",,,,,,,,
"US1WVNC0005","2017-08-17","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-08-18","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-08-19","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   33",",,N",,,,,,,,
"US1WVNC0005","2017-08-22","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-08-23","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   43",",,N",,,,,,,,
"US1WVNC0005","2017-08-25","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-08-28","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-08-29","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-08-31","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-09-01","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-09-02","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  193",",,N",,,,,,,,
"US1WVNC0005","2017-09-03","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   51",",,N",,,,,,,,
"US1WVNC0005","2017-09-04","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-09-05","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-09-06","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  191",",,N",,,,,,,,
"US1WVNC0005","2017-09-07","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0","T,,N",,,,,,,,
"US1WVNC0005","2017-09-08","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-09-10","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-09-11","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-09-12","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    8",",,N",,,,,,,,
"US1WVNC0005","2017-09-14","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   43",",,N",,,,,,,,
"US1WVNC0005","2017-09-15","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   15",",,N",,,,,,,,
"US1WVNC0005","2017-09-16","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0","T,,N",,,,,,,,
"US1WVNC0005","2017-09-18","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-09-21","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-09-23","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-09-25","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-09-29","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-10-02","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-10-03","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-10-04","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-10-05","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-10-06","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-10-07","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-10-08","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   76",",,N",,,,,,,,
"US1WVNC0005","2017-10-09","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  257",",,N",,,,,,,,
"US1WVNC0005","2017-10-10","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   81",",,N",,,,,,,,
"US1WVNC0005","2017-10-11","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    8",",,N",,,,,,,,
"US1WVNC0005","2017-10-12","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-10-19","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-10-21","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-10-22","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-10-24","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  513",",,N",,,,,,,,
"US1WVNC0005","2017-10-25","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    5",",,N",,,,,,,,
"US1WVNC0005","2017-10-26","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   15",",,N",,,,,,,,
"US1WVNC0005","2017-10-30","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  127",",,N","   58",",,N",,,,,,
"US1WVNC0005","2017-10-31","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-11-03","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    8",",,N",,,,,,,,
"US1WVNC0005","2017-11-07","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  109",",,N",,,,,,,,
"US1WVNC0005","2017-11-08","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  345",",,N",,,,,,,,
"US1WVNC0005","2017-11-09","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    8",",,N",,,,,,,,
"US1WVNC0005","2017-11-14","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   51",",,N",,,,,,,,
"US1WVNC0005","2017-11-19","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  127",",,N",,,,,,,,
"US1WVNC0005","2017-11-26","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-11-27","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-11-30","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-12-01","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   28",",,N",,,,,,,,
"US1WVNC0005","2017-12-06","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  104",",,N",,,,,,,,
"US1WVNC0005","2017-12-07","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2017-12-08","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2018-01-09","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2018-01-19","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2018-02-09","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0005","2018-03-29","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  305",",,N",,,,,,,,
"US1WVNC0005","2018-03-30","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   91",",,N",,,,,,,,
"US1WVNC0005","2018-03-31","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   71",",,N",,,,,,,,
"US1WVNC0005","2018-04-01","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0","T,,N",,,,,,,,
"US1WVNC0005","2018-04-02","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  127",",,N",,,,,,,,
"US1WVNC0005","2018-04-03","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   23",",,N",,,,,,,,
"US1WVNC0005","2018-04-04","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  206",",,N",,,,,,,,
"US1WVNC0005","2018-04-05","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   13",",,N",,,,,,,,
"US1WVNC0005","2018-04-06","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-04-07","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0","T,,N","    0","T,,N",,,,,,
"US1WVNC0005","2018-04-08","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US",,,"   38",",,N",,,,,,
"US1WVNC0005","2018-04-09","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US",,,"   76",",,N",,,,,,
"US1WVNC0005","2018-04-10","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   10",",,N",,,,,,,,
"US1WVNC0005","2018-04-12","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-04-13","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-04-14","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-04-15","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-04-16","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  579",",,N",,,,,,,,
"US1WVNC0005","2018-04-17","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   76",",,N","    0","T,,N",,,,,,
"US1WVNC0005","2018-04-18","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    5",",,N",,,,,,,,
"US1WVNC0005","2018-04-19","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   36",",,N",,,,,,,,
"US1WVNC0005","2018-04-20","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   18",",,N",,,,,,,,
"US1WVNC0005","2018-04-21","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-04-22","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-04-23","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-04-24","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   84",",,N",,,,,,,,
"US1WVNC0005","2018-04-25","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   20",",,N",,,,,,,,
"US1WVNC0005","2018-04-26","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   53",",,N",,,,,,,,
"US1WVNC0005","2018-04-27","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   28",",,N",,,,,,,,
"US1WVNC0005","2018-04-28","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0","T,,N",,,,,,,,
"US1WVNC0005","2018-04-30","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-01","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-02","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-03","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-04","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-05","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   66",",,N",,,,,,,,
"US1WVNC0005","2018-05-06","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  605",",,N",,,,,,,,
"US1WVNC0005","2018-05-08","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   18",",,N",,,,,,,,
"US1WVNC0005","2018-05-09","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-10","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   25",",,N",,,,,,,,
"US1WVNC0005","2018-05-11","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  104",",,N",,,,,,,,
"US1WVNC0005","2018-05-12","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-13","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-14","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-15","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-16","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    8",",,N",,,,,,,,
"US1WVNC0005","2018-05-17","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  168",",,N",,,,,,,,
"US1WVNC0005","2018-05-18","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   91",",,N",,,,,,,,
"US1WVNC0005","2018-05-19","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   18",",,N",,,,,,,,
"US1WVNC0005","2018-05-20","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   91",",,N",,,,,,,,
"US1WVNC0005","2018-05-21","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   56",",,N",,,,,,,,
"US1WVNC0005","2018-05-22","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   61",",,N",,,,,,,,
"US1WVNC0005","2018-05-23","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  193",",,N",,,,,,,,
"US1WVNC0005","2018-05-25","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-27","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-28","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   18",",,N",,,,,,,,
"US1WVNC0005","2018-05-29","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   53",",,N",,,,,,,,
"US1WVNC0005","2018-05-30","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-05-31","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   38",",,N",,,,,,,,
"US1WVNC0005","2018-06-01","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   43",",,N",,,,,,,,
"US1WVNC0005","2018-06-02","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  102",",,N",,,,,,,,
"US1WVNC0005","2018-06-03","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0","T,,N",,,,,,,,
"US1WVNC0005","2018-06-04","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   71",",,N",,,,,,,,
"US1WVNC0005","2018-06-05","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-06-06","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   25",",,N",,,,,,,,
"US1WVNC0005","2018-06-07","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-06-08","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-06-10","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-06-11","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  323",",,N",,,,,,,,
"US1WVNC0005","2018-06-12","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   41",",,N",,,,,,,,
"US1WVNC0005","2018-06-13","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-06-14","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   30",",,N",,,,,,,,
"US1WVNC0005","2018-06-15","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-06-16","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-06-17","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-06-18","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-06-19","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-06-20","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   25",",,N",,,,,,,,
"US1WVNC0005","2018-06-21","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  191",",,N",,,,,,,,
"US1WVNC0005","2018-06-22","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   89",",,N",,,,,,,,
"US1WVNC0005","2018-06-23","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   94",",,N",,,,,,,,
"US1WVNC0005","2018-06-24","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   64",",,N",,,,,,,,
"US1WVNC0005","2018-06-25","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  114",",,N",,,,,,,,
"US1WVNC0005","2018-06-26","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-06-27","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0","T,,N",,,,,,,,
"US1WVNC0005","2018-06-28","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  178",",,N",,,,,,,,
"US1WVNC0005","2018-06-30","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-07-01","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-07-02","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    8",",,N",,,,,,,,
"US1WVNC0005","2018-07-03","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-07-04","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-07-05","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","  323",",,N",,,,,,,,
"US1WVNC0005","2018-07-06","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   76",",,N",,,,,,,,
"US1WVNC0005","2018-07-07","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","   66",",,N",,,,,,,,
"US1WVNC0005","2018-07-08","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
"US1WVNC0005","2018-07-09","38.193159","-80.699968","787.3","NETTIE 1.9 SSW, WV US","    0",",,N",,,,,,,,
