"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES"
"USC00460784","2011-07-07","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-08","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-09","38.6033","-81.0328","266.7","BIG OTTER, WV US","  495",",,7,0700",,,,
"USC00460784","2011-07-10","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-11","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-12","38.6033","-81.0328","266.7","BIG OTTER, WV US","  178",",,7,0700",,,,
"USC00460784","2011-07-13","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-14","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-15","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-16","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-17","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-18","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-19","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-20","38.6033","-81.0328","266.7","BIG OTTER, WV US","  165",",,7,0700",,,,
"USC00460784","2011-07-21","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-22","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-23","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-24","38.6033","-81.0328","266.7","BIG OTTER, WV US","  381",",,7,0700",,,,
"USC00460784","2011-07-25","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-26","38.6033","-81.0328","266.7","BIG OTTER, WV US","  140",",,7,0700",,,,
"USC00460784","2011-07-27","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-28","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-29","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-30","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-07-31","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-01","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-02","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-03","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-04","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-05","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-06","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-07","38.6033","-81.0328","266.7","BIG OTTER, WV US","  279",",,7,0700",,,,
"USC00460784","2011-08-08","38.6033","-81.0328","266.7","BIG OTTER, WV US","   76",",,7,0700",,,,
"USC00460784","2011-08-09","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-10","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-11","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-12","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-13","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-14","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-15","38.6033","-81.0328","266.7","BIG OTTER, WV US","  102",",,7,0700",,,,
"USC00460784","2011-08-16","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-17","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-18","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-19","38.6033","-81.0328","266.7","BIG OTTER, WV US","  102",",,7,0700",,,,
"USC00460784","2011-08-20","38.6033","-81.0328","266.7","BIG OTTER, WV US","   25",",,7,0700",,,,
"USC00460784","2011-08-21","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-22","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-23","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-24","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-25","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-26","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-27","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-28","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-29","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-30","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-08-31","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-09-01","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-02","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-03","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-04","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-05","38.6033","-81.0328","266.7","BIG OTTER, WV US","  178",",,K,0700",,,,
"USC00460784","2011-09-06","38.6033","-81.0328","266.7","BIG OTTER, WV US","  483",",,K,0700",,,,
"USC00460784","2011-09-07","38.6033","-81.0328","266.7","BIG OTTER, WV US","  127",",,K,0700",,,,
"USC00460784","2011-09-08","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-09","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-10","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-11","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-12","38.6033","-81.0328","266.7","BIG OTTER, WV US","   25",",,K,0700",,,,
"USC00460784","2011-09-13","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-14","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-15","38.6033","-81.0328","266.7","BIG OTTER, WV US","  127",",,K,0700",,,,
"USC00460784","2011-09-16","38.6033","-81.0328","266.7","BIG OTTER, WV US","   25",",,K,0700",,,,
"USC00460784","2011-09-17","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-18","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-19","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-20","38.6033","-81.0328","266.7","BIG OTTER, WV US","  165",",,K,0700",,,,
"USC00460784","2011-09-21","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-22","38.6033","-81.0328","266.7","BIG OTTER, WV US","   25",",,K,0700",,,,
"USC00460784","2011-09-23","38.6033","-81.0328","266.7","BIG OTTER, WV US","   13",",,K,0700",,,,
"USC00460784","2011-09-24","38.6033","-81.0328","266.7","BIG OTTER, WV US","   76",",,K,0700",,,,
"USC00460784","2011-09-25","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-26","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-27","38.6033","-81.0328","266.7","BIG OTTER, WV US","  305",",,K,0700",,,,
"USC00460784","2011-09-28","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-29","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-09-30","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,K,0700",,,,
"USC00460784","2011-10-01","38.6033","-81.0328","266.7","BIG OTTER, WV US","   51",",,7,0700",,,,
"USC00460784","2011-10-02","38.6033","-81.0328","266.7","BIG OTTER, WV US","  165",",,7,0700",,,,
"USC00460784","2011-10-03","38.6033","-81.0328","266.7","BIG OTTER, WV US","   25",",,7,0700",,,,
"USC00460784","2011-10-04","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-05","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-06","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-07","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-08","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-09","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-10","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-11","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-12","38.6033","-81.0328","266.7","BIG OTTER, WV US","  203",",,7,0700",,,,
"USC00460784","2011-10-13","38.6033","-81.0328","266.7","BIG OTTER, WV US","   13",",,7,0700",,,,
"USC00460784","2011-10-14","38.6033","-81.0328","266.7","BIG OTTER, WV US","  229",",,7,0700",,,,
"USC00460784","2011-10-15","38.6033","-81.0328","266.7","BIG OTTER, WV US","   25",",,7,0700",,,,
"USC00460784","2011-10-16","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-17","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-18","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-19","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-20","38.6033","-81.0328","266.7","BIG OTTER, WV US","  114",",,7,0700",,,,
"USC00460784","2011-10-21","38.6033","-81.0328","266.7","BIG OTTER, WV US","   38",",,7,0700",,,,
"USC00460784","2011-10-22","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-23","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-24","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-25","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-26","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-27","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-28","38.6033","-81.0328","266.7","BIG OTTER, WV US","  165",",,7,0700",,,,
"USC00460784","2011-10-29","38.6033","-81.0328","266.7","BIG OTTER, WV US","   89",",,7,0700","    0","T,,7","    0","T,,7,0700"
"USC00460784","2011-10-30","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-10-31","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-01","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-02","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-03","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-04","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-05","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-06","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-07","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-08","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-09","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-10","38.6033","-81.0328","266.7","BIG OTTER, WV US","   63",",,7,0700",,,,
"USC00460784","2011-11-11","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-12","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-13","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-14","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-15","38.6033","-81.0328","266.7","BIG OTTER, WV US","   89",",,7,0700",,,,
"USC00460784","2011-11-16","38.6033","-81.0328","266.7","BIG OTTER, WV US","   51",",,7,0700",,,,
"USC00460784","2011-11-17","38.6033","-81.0328","266.7","BIG OTTER, WV US","  317",",,7,0700",,,,
"USC00460784","2011-11-18","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-19","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-20","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-21","38.6033","-81.0328","266.7","BIG OTTER, WV US","  216",",,7,0700",,,,
"USC00460784","2011-11-22","38.6033","-81.0328","266.7","BIG OTTER, WV US","  152",",,7,0700",,,,
"USC00460784","2011-11-23","38.6033","-81.0328","266.7","BIG OTTER, WV US","  559",",,7,0700",,,,
"USC00460784","2011-11-24","38.6033","-81.0328","266.7","BIG OTTER, WV US","   13",",,7,0700",,,,
"USC00460784","2011-11-25","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-26","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-27","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-11-28","38.6033","-81.0328","266.7","BIG OTTER, WV US","   25",",,7,0700",,,,
"USC00460784","2011-11-29","38.6033","-81.0328","266.7","BIG OTTER, WV US","  102",",,7,0700",,,,
"USC00460784","2011-11-30","38.6033","-81.0328","266.7","BIG OTTER, WV US","  140",",,7,0700",,,,
"USC00460784","2011-12-01","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-02","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-03","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-04","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-05","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-06","38.6033","-81.0328","266.7","BIG OTTER, WV US","   63",",,7,0700",,,,
"USC00460784","2011-12-07","38.6033","-81.0328","266.7","BIG OTTER, WV US","  216",",,7,0700",,,,
"USC00460784","2011-12-08","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-09","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-10","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-11","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-12","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-13","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-14","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-15","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-16","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-17","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-18","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-19","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-20","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-21","38.6033","-81.0328","266.7","BIG OTTER, WV US","   38",",,7,0700",,,,
"USC00460784","2011-12-22","38.6033","-81.0328","266.7","BIG OTTER, WV US","   38",",,7,0700",,,,
"USC00460784","2011-12-23","38.6033","-81.0328","266.7","BIG OTTER, WV US","  127",",,7,0700",,,,
"USC00460784","2011-12-24","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-25","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-26","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-27","38.6033","-81.0328","266.7","BIG OTTER, WV US","  152",",,7,0700",,,,
"USC00460784","2011-12-28","38.6033","-81.0328","266.7","BIG OTTER, WV US","  165",",,7,0700",,,,
"USC00460784","2011-12-29","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-30","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2011-12-31","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2012-01-01","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2012-01-02","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2012-01-03","38.6033","-81.0328","266.7","BIG OTTER, WV US","   25",",,7,0700","   25",",,7","   25",",,7,0700"
"USC00460784","2012-01-04","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2012-01-05","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2012-01-06","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
"USC00460784","2012-01-07","38.6033","-81.0328","266.7","BIG OTTER, WV US","    0",",,7,0700",,,,
