"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1WVNC0001","2009-05-19","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-05-20","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-05-21","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-05-22","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-05-23","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-05-25","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-05-26","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  244",",,N",,,,,,,,
"US1WVNC0001","2009-05-27","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   20",",,N",,,,,,,,
"US1WVNC0001","2009-05-28","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   25",",,N",,,,,,,,
"US1WVNC0001","2009-05-29","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   53",",,N",,,,,,,,
"US1WVNC0001","2009-05-30","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-05-31","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   38",",,N",,,,,,,,
"US1WVNC0001","2009-06-01","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-02","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-03","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   30",",,N",,,,,,,,
"US1WVNC0001","2009-06-04","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   20",",,N",,,,,,,,
"US1WVNC0001","2009-06-05","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  124",",,N",,,,,,,,
"US1WVNC0001","2009-06-06","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   74",",,N",,,,,,,,
"US1WVNC0001","2009-06-07","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-09","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   10",",,N",,,,,,,,
"US1WVNC0001","2009-06-10","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-11","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   86",",,N",,,,,,,,
"US1WVNC0001","2009-06-12","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  127",",,N",,,,,,,,
"US1WVNC0001","2009-06-13","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   89",",,N",,,,,,,,
"US1WVNC0001","2009-06-14","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-15","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-16","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-17","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   74",",,N",,,,,,,,
"US1WVNC0001","2009-06-18","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-20","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   58",",,N",,,,,,,,
"US1WVNC0001","2009-06-21","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-22","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-23","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-24","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-25","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-26","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   13",",,N",,,,,,,,
"US1WVNC0001","2009-06-27","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   15",",,N",,,,,,,,
"US1WVNC0001","2009-06-28","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-29","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-06-30","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-01","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-02","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  142",",,N",,,,,,,,
"US1WVNC0001","2009-07-03","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   25",",,N",,,,,,,,
"US1WVNC0001","2009-07-04","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-05","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  292",",,N",,,,,,,,
"US1WVNC0001","2009-07-06","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   89",",,N",,,,,,,,
"US1WVNC0001","2009-07-07","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-08","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-09","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-10","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   51",",,N",,,,,,,,
"US1WVNC0001","2009-07-11","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-12","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  170",",,N",,,,,,,,
"US1WVNC0001","2009-07-13","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    5",",,N",,,,,,,,
"US1WVNC0001","2009-07-14","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-15","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-16","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-17","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-18","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  185",",,N",,,,,,,,
"US1WVNC0001","2009-07-19","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    8",",,N",,,,,,,,
"US1WVNC0001","2009-07-20","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    5",",,N",,,,,,,,
"US1WVNC0001","2009-07-21","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   61",",,N",,,,,,,,
"US1WVNC0001","2009-07-22","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-23","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    5",",,N",,,,,,,,
"US1WVNC0001","2009-07-24","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-25","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-26","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  399",",,N",,,,,,,,
"US1WVNC0001","2009-07-27","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-28","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-07-29","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   13",",,N",,,,,,,,
"US1WVNC0001","2009-07-30","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  175",",,N",,,,,,,,
"US1WVNC0001","2009-07-31","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  277",",,N",,,,,,,,
"US1WVNC0001","2009-08-01","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   84",",,N",,,,,,,,
"US1WVNC0001","2009-08-02","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  462",",,N",,,,,,,,
"US1WVNC0001","2009-08-03","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   53",",,N",,,,,,,,
"US1WVNC0001","2009-08-04","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-05","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   51",",,N",,,,,,,,
"US1WVNC0001","2009-08-06","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   13",",,N",,,,,,,,
"US1WVNC0001","2009-08-07","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-08","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-09","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-10","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-11","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   56",",,N",,,,,,,,
"US1WVNC0001","2009-08-12","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  150",",,N",,,,,,,,
"US1WVNC0001","2009-08-13","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    8",",,N",,,,,,,,
"US1WVNC0001","2009-08-14","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-15","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-16","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-17","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-18","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-20","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   10",",,N",,,,,,,,
"US1WVNC0001","2009-08-21","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  124",",,N",,,,,,,,
"US1WVNC0001","2009-08-22","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  155",",,N",,,,,,,,
"US1WVNC0001","2009-08-23","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-24","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-25","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-26","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-27","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-28","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-08-29","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   25",",,N",,,,,,,,
"US1WVNC0001","2009-08-30","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   38",",,N",,,,,,,,
"US1WVNC0001","2009-08-31","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-01","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-02","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-03","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-04","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-05","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-06","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-07","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   76",",,N",,,,,,,,
"US1WVNC0001","2009-09-08","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   86",",,N",,,,,,,,
"US1WVNC0001","2009-09-09","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    8",",,N",,,,,,,,
"US1WVNC0001","2009-09-10","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  147",",,N",,,,,,,,
"US1WVNC0001","2009-09-11","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-12","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-13","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-14","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-15","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-16","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-17","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-18","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-19","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-20","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-21","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-22","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   25",",,N",,,,,,,,
"US1WVNC0001","2009-09-23","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-24","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-25","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   91",",,N",,,,,,,,
"US1WVNC0001","2009-09-26","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  157",",,N",,,,,,,,
"US1WVNC0001","2009-09-27","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  429",",,N",,,,,,,,
"US1WVNC0001","2009-09-28","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-09-29","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   13",",,N",,,,,,,,
"US1WVNC0001","2009-09-30","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   15",",,N",,,,,,,,
"US1WVNC0001","2009-10-01","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-02","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-03","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    8",",,N",,,,,,,,
"US1WVNC0001","2009-10-04","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-05","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-06","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-07","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   30",",,N",,,,,,,,
"US1WVNC0001","2009-10-08","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-09","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    5",",,N",,,,,,,,
"US1WVNC0001","2009-10-10","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  152",",,N",,,,,,,,
"US1WVNC0001","2009-10-11","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    5",",,N",,,,,,,,
"US1WVNC0001","2009-10-12","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-13","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-14","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-15","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   89",",,N",,,,,,,,
"US1WVNC0001","2009-10-16","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  112",",,N",,,,,,,,
"US1WVNC0001","2009-10-17","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   20",",,N",,,,,,,,
"US1WVNC0001","2009-10-18","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   25",",,N",,,,,,,,
"US1WVNC0001","2009-10-19","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-20","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-21","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-22","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-23","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-24","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  224",",,N",,,,,,,,
"US1WVNC0001","2009-10-25","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    5",",,N",,,,,,,,
"US1WVNC0001","2009-10-26","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-27","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-29","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-30","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-10-31","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-11-01","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","  173",",,N",,,,,,,,
"US1WVNC0001","2009-11-02","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-11-03","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-11-04","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-11-05","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-11-06","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-11-07","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-11-08","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-11-09","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-11-10","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVNC0001","2009-11-11","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   33",",,N",,,,,,,,
"US1WVNC0001","2009-11-12","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","   33",",,N",,,,,,,,
"US1WVNC0001","2009-11-13","38.20275","-80.94297","522.7","SUMMERSVILLE 7.8 SW, WV US","    0",",,N","    0",",,N",,,,,,
