"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES"
"US1WVKN0035","2020-08-25","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-08-26","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   89",",,N",,,,
"US1WVKN0035","2020-08-29","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  147",",,N",,,,
"US1WVKN0035","2020-08-30","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-08-31","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   84",",,N",,,,
"US1WVKN0035","2020-09-01","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   51",",,N",,,,
"US1WVKN0035","2020-09-02","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-03","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  112",",,N",,,,
"US1WVKN0035","2020-09-04","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   61",",,N",,,,
"US1WVKN0035","2020-09-05","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   81",",,N",,,,
"US1WVKN0035","2020-09-06","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-07","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-08","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-09","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-10","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  117",",,N",,,,
"US1WVKN0035","2020-09-13","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-14","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   51",",,N",,,,
"US1WVKN0035","2020-09-15","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-16","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-18","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-20","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-21","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-23","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-24","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-25","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-26","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-27","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-28","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-09-29","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   56",",,N",,,,
"US1WVKN0035","2020-09-30","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  117",",,N",,,,
"US1WVKN0035","2020-10-01","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-02","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-03","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-04","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-05","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   56",",,N",,,,
"US1WVKN0035","2020-10-07","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-08","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-09","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-10","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    8",",,N",,,,
"US1WVKN0035","2020-10-11","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   48",",,N",,,,
"US1WVKN0035","2020-10-12","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  127",",,N",,,,
"US1WVKN0035","2020-10-13","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    8",",,N",,,,
"US1WVKN0035","2020-10-14","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-15","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-16","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   38",",,N",,,,
"US1WVKN0035","2020-10-17","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-18","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-19","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-20","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-21","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-22","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-10-24","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   56",",,N",,,,
"US1WVKN0035","2020-10-25","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   38",",,N",,,,
"US1WVKN0035","2020-10-26","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    5",",,N",,,,
"US1WVKN0035","2020-10-27","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   10",",,N",,,,
"US1WVKN0035","2020-10-29","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  290",",,N",,,,
"US1WVKN0035","2020-10-30","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  145",",,N",,,,
"US1WVKN0035","2020-10-31","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-01","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-04","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-05","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-06","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-07","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-08","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-09","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-11","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   43",",,N",,,,
"US1WVKN0035","2020-11-12","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  432",",,N",,,,
"US1WVKN0035","2020-11-15","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-16","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    8",",,N",,,,
"US1WVKN0035","2020-11-17","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-19","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-20","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-25","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-26","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   15",",,N",,,,
"US1WVKN0035","2020-11-29","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-11-30","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   58",",,N",,,,
"US1WVKN0035","2020-12-01","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   48",",,N","   81",",,N","   81",",,N"
"US1WVKN0035","2020-12-03","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-12-04","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   20",",,N",,,,
"US1WVKN0035","2020-12-05","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  127",",,N",,,,
"US1WVKN0035","2020-12-06","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-12-07","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-12-10","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-12-11","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-12-12","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-12-13","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   25",",,N",,,,
"US1WVKN0035","2020-12-14","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  305",",,N",,,,
"US1WVKN0035","2020-12-15","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   18",",,N",,,,
"US1WVKN0035","2020-12-16","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   15",",,N",,,,
"US1WVKN0035","2020-12-17","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  114",",,N",,,,
"US1WVKN0035","2020-12-18","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    5",",,N",,,,
"US1WVKN0035","2020-12-19","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-12-20","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   13",",,N",,,,
"US1WVKN0035","2020-12-21","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   13",",,N",,,,
"US1WVKN0035","2020-12-22","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   13",",,N",,,,
"US1WVKN0035","2020-12-23","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-12-24","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   38",",,N",,,,
"US1WVKN0035","2020-12-25","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  127",",,N","  127",",,N",,
"US1WVKN0035","2020-12-28","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-12-30","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2020-12-31","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  112",",,N",,,,
"US1WVKN0035","2021-01-01","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   97",",,N",,,,
"US1WVKN0035","2021-01-02","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   46",",,N",,,,
"US1WVKN0035","2021-01-03","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   28",",,N",,,,
"US1WVKN0035","2021-01-04","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   13",",,N",,,,
"US1WVKN0035","2021-01-05","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    8",",,N",,,,
"US1WVKN0035","2021-01-06","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   18",",,N",,,,
"US1WVKN0035","2021-01-07","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    3",",,N",,,,
"US1WVKN0035","2021-01-08","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-01-11","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-01-13","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-01-14","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-01-15","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-01-16","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   84",",,N",,,,
"US1WVKN0035","2021-01-17","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   15",",,N",,,,
"US1WVKN0035","2021-01-18","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   13",",,N",,,,
"US1WVKN0035","2021-01-22","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-01-23","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-01-25","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   30",",,N",,,,
"US1WVKN0035","2021-01-26","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  305",",,N",,,,
"US1WVKN0035","2021-01-30","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-01-31","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   64",",,N",,,,
"US1WVKN0035","2021-02-01","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   86",",,N",,,,
"US1WVKN0035","2021-02-02","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   13",",,N","   51",",,N",,
"US1WVKN0035","2021-02-03","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-02-04","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-02-05","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   43",",,N",,,,
"US1WVKN0035","2021-02-06","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    3",",,N",,,,
"US1WVKN0035","2021-02-07","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    5",",,N",,,,
"US1WVKN0035","2021-02-08","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-02-09","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-02-10","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-02-11","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","  175",",,N","   51",",,N",,
"US1WVKN0035","2021-02-13","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-02-14","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   10",",,N",,,,
"US1WVKN0035","2021-02-15","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-02-16","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   89",",,N",,,,
"US1WVKN0035","2021-02-18","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    8",",,N","   76",",,N","   76",",,N"
"US1WVKN0035","2021-02-21","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
"US1WVKN0035","2021-02-22","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   46",",,N",,,,
"US1WVKN0035","2021-02-23","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","   25",",,N",,,,
"US1WVKN0035","2021-02-24","38.3508","-81.6714","255.7","SOUTH CHARLESTON 2.0 ESE, WV US","    0",",,N","    0",",,N",,
