"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES"
"US1WVBN0005","2021-06-11","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  102",",,N",,,,,,,,
"US1WVBN0005","2021-06-14","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  147",",,N",,,,,,,,
"US1WVBN0005","2021-06-15","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-06-16","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-06-17","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-06-18","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-06-22","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  140",",,N",,,,,,,,
"US1WVBN0005","2021-06-25","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-06-28","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-06-29","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   13",",,N",,,,,,,,
"US1WVBN0005","2021-06-30","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-07-01","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  310",",,N",,,,,,,,
"US1WVBN0005","2021-07-02","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   97",",,N",,,,,,,,
"US1WVBN0005","2021-07-03","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-07-04","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-07-05","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-07-07","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-07-08","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  135",",,N",,,,,,,,
"US1WVBN0005","2021-07-09","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    8",",,N",,,,,,,,
"US1WVBN0005","2021-07-11","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  109",",,N",,,,,,,,
"US1WVBN0005","2021-07-12","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   89",",,N",,,,,,,,
"US1WVBN0005","2021-07-14","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-07-27","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-07-28","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-07-29","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-07-30","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0","T,,N",,,,,,,,
"US1WVBN0005","2021-08-01","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   10",",,N",,,,,,,,
"US1WVBN0005","2021-08-03","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2021-08-04","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  279",",,N",,,,,,,,
"US1WVBN0005","2021-08-10","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   30",",,N",,,,,,,,
"US1WVBN0005","2021-08-12","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  297",",,N",,,,,,,,
"US1WVBN0005","2021-08-14","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   71",",,N",,,,,,,,
"US1WVBN0005","2021-08-23","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0","T,,N",,,,,,,,
"US1WVBN0005","2022-01-07","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US",,,,,"  254",",,N",,,,
"US1WVBN0005","2022-05-24","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  178",",,N",,,,,,,,
"US1WVBN0005","2022-06-22","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-06-23","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  373",",,N",,,,,,,,
"US1WVBN0005","2022-06-27","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  411",",,N",,,,,,,,
"US1WVBN0005","2022-06-28","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   51",",,N",,,,,,,,
"US1WVBN0005","2022-06-29","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-06-30","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-07-01","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-07-03","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   76",",,N",,,,,,,,
"US1WVBN0005","2022-07-06","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  152",",,N",,,,,,,,
"US1WVBN0005","2022-07-18","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   76",",,N",,,,,,,,
"US1WVBN0005","2022-07-19","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   81",",,N",,,,,,,,
"US1WVBN0005","2022-07-20","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   15",",,N",,,,,,,,
"US1WVBN0005","2022-07-21","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    5",",,N",,,,,,,,
"US1WVBN0005","2022-07-22","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  145",",,N",,,,,,,,
"US1WVBN0005","2022-07-27","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  254",",,N",,,,,,,,
"US1WVBN0005","2022-07-28","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  279",",,N",,,,,,,,
"US1WVBN0005","2022-07-29","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   36",",,N",,,,,,,,
"US1WVBN0005","2022-08-02","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  155",",,N",,,,,,,,
"US1WVBN0005","2022-08-05","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-08-08","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-08-09","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-08-11","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   43",",,N",,,,,,,,
"US1WVBN0005","2022-08-12","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   97",",,N",,,,,,,,
"US1WVBN0005","2022-08-13","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-08-15","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  165",",,N",,,,,,,,
"US1WVBN0005","2022-08-16","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  249",",,N",,,,,,,,
"US1WVBN0005","2022-08-17","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-08-18","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  142",",,N",,,,,,,,
"US1WVBN0005","2022-08-19","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-08-20","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-08-21","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-08-29","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-08-30","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  229",",,N",,,,,,,,
"US1WVBN0005","2022-09-01","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-09-05","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   64",",,N",,,,,,,,
"US1WVBN0005","2022-09-07","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0","T,,N",,,,,,,,
"US1WVBN0005","2022-09-11","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   56",",,N",,,,,,,,
"US1WVBN0005","2022-09-12","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    3",",,N",,,,,,,,
"US1WVBN0005","2022-09-14","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-09-15","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-09-16","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-09-17","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-09-19","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-09-20","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   41",",,N",,,,,,,,
"US1WVBN0005","2022-09-22","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-09-23","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-09-24","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-09-25","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    5",",,N",,,,,,,,
"US1WVBN0005","2022-09-26","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    5",",,N",,,,,,,,
"US1WVBN0005","2022-09-27","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-09-28","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-09-29","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-10-01","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   10",",,N",,,,,,,,
"US1WVBN0005","2022-10-03","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   25",",,N",,,,,,,,
"US1WVBN0005","2022-10-04","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-10-05","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-10-06","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-10-12","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-10-13","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","   25",",,N",,,,,,,,
"US1WVBN0005","2022-10-20","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-11-01","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  140",",,N",,,,,,,,
"US1WVBN0005","2022-11-22","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-11-23","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-11-29","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","    0",",,N","    0",",,N",,,,,,
"US1WVBN0005","2022-12-07","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  135",",,N",,,,,,,,
"US1WVBN0005","2023-02-17","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  648",",,N",,,,,,,,
"US1WVBN0005","2023-08-28","38.186322","-81.7204","202.4","ASHFORD 0.7 NW, WV US","  249",",,N",,,,,,,,
