"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1WVKN0019","2013-01-22","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-01-24","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-01-25","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-01-26","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   23",",,N","    0",",,N"
"US1WVKN0019","2013-01-27","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-01-28","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   86",",,N",,
"US1WVKN0019","2013-01-29","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   18",",,N",,
"US1WVKN0019","2013-01-30","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-01-31","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  356",",,N",,
"US1WVKN0019","2013-02-01","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   20",",,N",,
"US1WVKN0019","2013-02-05","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   33",",,N",,
"US1WVKN0019","2013-02-06","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   10",",,N",,
"US1WVKN0019","2013-02-07","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-02-08","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    8",",,N",,
"US1WVKN0019","2013-02-10","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-02-11","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   20",",,N",,
"US1WVKN0019","2013-02-12","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-02-13","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-02-14","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   28",",,N",,
"US1WVKN0019","2013-02-15","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    5",",,N",,
"US1WVKN0019","2013-02-16","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   36",",,N",,
"US1WVKN0019","2013-02-17","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    8",",,N",,
"US1WVKN0019","2013-02-18","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-02-19","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   10",",,N",,
"US1WVKN0019","2013-02-20","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   10",",,N",,
"US1WVKN0019","2013-02-21","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-02-22","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    5",",,N",,
"US1WVKN0019","2013-02-23","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-02-24","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-02-25","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-02-26","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    5",",,N",,
"US1WVKN0019","2013-02-27","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   91",",,N",,
"US1WVKN0019","2013-03-05","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    8",",,N",,
"US1WVKN0019","2013-03-06","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  140",",,N",,
"US1WVKN0019","2013-03-07","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    5",",,N",,
"US1WVKN0019","2013-03-08","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-03-09","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-03-10","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-03-11","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-03-12","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   56",",,N",,
"US1WVKN0019","2013-03-13","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-03-14","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    5",",,N",,
"US1WVKN0019","2013-03-15","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-03-16","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   33",",,N",,
"US1WVKN0019","2013-03-17","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   36",",,N",,
"US1WVKN0019","2013-03-18","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  180",",,N",,
"US1WVKN0019","2013-03-19","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  140",",,N",,
"US1WVKN0019","2013-03-20","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-03-21","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-03-22","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-03-25","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  173",",,N",,
"US1WVKN0019","2013-03-26","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   28",",,N",,
"US1WVKN0019","2013-03-27","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    3",",,N",,
"US1WVKN0019","2013-03-28","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-03-29","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-03-30","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-08","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-09","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-10","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-11","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-12","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   46",",,N",,
"US1WVKN0019","2013-04-13","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-14","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-15","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    5",",,N",,
"US1WVKN0019","2013-04-16","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-17","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   99",",,N",,
"US1WVKN0019","2013-04-18","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   18",",,N",,
"US1WVKN0019","2013-04-19","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-20","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   69",",,N",,
"US1WVKN0019","2013-04-21","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-22","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-23","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-24","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-25","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   36",",,N",,
"US1WVKN0019","2013-04-26","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-04-30","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    8",",,N",,
"US1WVKN0019","2013-05-01","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-05-02","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-05-03","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-05-04","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-05-05","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-05-06","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   18",",,N",,
"US1WVKN0019","2013-05-07","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  157",",,N",,
"US1WVKN0019","2013-05-08","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  140",",,N",,
"US1WVKN0019","2013-05-09","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    5",",,N",,
"US1WVKN0019","2013-05-10","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-05-11","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  287",",,N",,
"US1WVKN0019","2013-05-12","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    8",",,N",,
"US1WVKN0019","2013-05-13","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-05-16","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-05-17","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   43",",,N",,
"US1WVKN0019","2013-05-19","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    8",",,N",,
"US1WVKN0019","2013-05-20","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  137",",,N",,
"US1WVKN0019","2013-05-21","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   13",",,N",,
"US1WVKN0019","2013-05-22","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  231",",,N",,
"US1WVKN0019","2013-05-23","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   79",",,N",,
"US1WVKN0019","2013-05-24","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   33",",,N",,
"US1WVKN0019","2013-05-26","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-05-27","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-05-29","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-05-30","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-05-31","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-06-04","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-06-06","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  264",",,N",,
"US1WVKN0019","2013-06-07","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   15",",,N",,
"US1WVKN0019","2013-06-08","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    8",",,N",,
"US1WVKN0019","2013-06-09","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-06-10","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  282",",,N",,
"US1WVKN0019","2013-06-11","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   81",",,N",,
"US1WVKN0019","2013-06-12","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    5",",,N",,
"US1WVKN0019","2013-06-13","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    5",",,N",,
"US1WVKN0019","2013-06-14","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  246",",,N",,
"US1WVKN0019","2013-06-17","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   20",",,N",,
"US1WVKN0019","2013-06-21","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-06-26","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-06-27","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  417",",,N",,
"US1WVKN0019","2013-06-28","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   20",",,N",,
"US1WVKN0019","2013-06-29","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   46",",,N",,
"US1WVKN0019","2013-07-01","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  191",",,N",,
"US1WVKN0019","2013-07-02","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  269",",,N",,
"US1WVKN0019","2013-07-03","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  229",",,N",,
"US1WVKN0019","2013-07-04","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    8",",,N",,
"US1WVKN0019","2013-07-05","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   10",",,N",,
"US1WVKN0019","2013-07-07","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  226",",,N",,
"US1WVKN0019","2013-07-08","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  320",",,N",,
"US1WVKN0019","2013-07-09","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-07-10","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    5",",,N",,
"US1WVKN0019","2013-07-13","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   10",",,N",,
"US1WVKN0019","2013-07-15","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-07-16","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-07-17","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-07-18","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   20",",,N",,
"US1WVKN0019","2013-07-20","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    3",",,N",,
"US1WVKN0019","2013-08-10","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  480",",,N",,
"US1WVKN0019","2013-08-22","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  381",",,N",,
"US1WVKN0019","2013-08-23","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  102",",,N",,
"US1WVKN0019","2013-08-26","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-08-28","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-08-29","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   10",",,N",,
"US1WVKN0019","2013-08-30","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-02","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-03","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   91",",,N",,
"US1WVKN0019","2013-09-04","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-05","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-07","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-08","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-09","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   56",",,N",,
"US1WVKN0019","2013-09-10","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-11","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-12","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-13","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   97",",,N",,
"US1WVKN0019","2013-09-14","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-15","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-16","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    8",",,N",,
"US1WVKN0019","2013-09-18","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-19","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   33",",,N",,
"US1WVKN0019","2013-09-20","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    5",",,N",,
"US1WVKN0019","2013-09-22","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","  201",",,N",,
"US1WVKN0019","2013-09-23","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-24","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-25","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-26","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    5",",,N",,
"US1WVKN0019","2013-09-28","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-29","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-09-30","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-10-01","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-10-02","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-10-03","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-10-05","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-10-06","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-10-07","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   64",",,N",,
"US1WVKN0019","2013-10-08","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   20",",,N",,
"US1WVKN0019","2013-10-10","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    0",",,N","    0",",,N"
"US1WVKN0019","2013-10-14","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","   10",",,N",,
"US1WVKN0019","2013-10-15","38.3610479","-81.852485","195.1","ST. ALBANS 2.3 WSW, WV US","    3",",,N",,
