"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1WVTC0001","2009-10-16","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  137",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-17","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   18",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-18","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  104",",,N","   79",",,N","   51",",,N",,,,
"US1WVTC0001","2009-10-19","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   10",",,N","   13",",,N","   51",",,N",,,,
"US1WVTC0001","2009-10-20","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-21","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-22","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-23","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-24","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  384",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-25","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   74",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-26","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-27","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0","T,,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-28","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  236",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-29","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   18",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-30","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-10-31","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-01","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  119",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-02","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-03","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-04","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-05","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    3",",,N","    5",",,N","    0","T,,N",,,,
"US1WVTC0001","2009-11-06","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    8",",,N","    0","T,,N","    0",",,N",,,,
"US1WVTC0001","2009-11-07","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-08","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-09","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-10","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-11","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   10",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-12","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   76",",,N","   30",",,N","   25",",,N",,,,
"US1WVTC0001","2009-11-13","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    5",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-14","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   13",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-15","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-16","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-17","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-18","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-19","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   15",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-20","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   71",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-21","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N",,,"    0",",,N",,
"US1WVTC0001","2009-11-22","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-23","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-24","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   38",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-25","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-26","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   15",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-11-27","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   61",",,N","   43",",,N","   51",",,N","   51",",,N",,
"US1WVTC0001","2009-11-28","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  119",",,N","  109",",,N","  127",",,N","  152",",,N",,
"US1WVTC0001","2009-11-29","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  102",",,N","  127",",,N",,
"US1WVTC0001","2009-11-30","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    5",",,N","    0",",,N","    0","T,,N",,,,
"US1WVTC0001","2009-12-01","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   91",",,N","   18",",,N","   25",",,N","   25",",,N",,
"US1WVTC0001","2009-12-02","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0","T,,N",,,,
"US1WVTC0001","2009-12-03","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  175",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-12-04","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   71",",,N","   23",",,N","   25",",,N","  229",",,N",,
"US1WVTC0001","2009-12-05","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   15",",,N","   15",",,N","   25",",,N","   25",",,N",,
"US1WVTC0001","2009-12-06","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  170",",,N","  203",",,N","  229",",,N","  203",",,N",,
"US1WVTC0001","2009-12-07","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  203",",,N","  203",",,N",,
"US1WVTC0001","2009-12-08","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   28",",,N","   15",",,N","  152",",,N","  229",",,N",,
"US1WVTC0001","2009-12-09","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  480",",,N","   10",",,N","  127",",,N","  254",",,N",,
"US1WVTC0001","2009-12-10","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    8",",,N","    5",",,N","   76",",,N","  203",",,N",,
"US1WVTC0001","2009-12-11","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   20",",,N","   81",",,N","  127",",,N","  229",",,N",,
"US1WVTC0001","2009-12-12","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  102",",,N","  203",",,N",,
"US1WVTC0001","2009-12-13","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    8",",,N","    0",",,N","   76",",,N","   20",",,N",,
"US1WVTC0001","2009-12-14","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  168",",,N","    0",",,N","    0","T,,N","    0","T,,N",,
"US1WVTC0001","2009-12-15","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    5",",,N","    0",",,N","    0",",,N",,,,
"US1WVTC0001","2009-12-16","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   15",",,N","    3",",,N","    0","T,,N","    0","T,,N","    0","T,,N"
"US1WVTC0001","2009-12-17","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0","T,,N","    0","T,,N","    0","T,,N",,,,
"US1WVTC0001","2009-12-18","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","    0","T,,N",,,,
"US1WVTC0001","2009-12-19","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  165",",,N","  277",",,N","  279",",,N","  178",",,N",,
"US1WVTC0001","2009-12-20","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  208",",,N","  290",",,N","  406",",,N","  381",",,N",,
"US1WVTC0001","2009-12-21","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   15",",,N","   28",",,N","  330",",,N","  381",",,N",,
"US1WVTC0001","2009-12-22","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   20",",,N","   30",",,N","  330",",,N","  406",",,N",,
"US1WVTC0001","2009-12-23","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0","T,,N","    3",",,N","  279",",,N","  406",",,N",,
"US1WVTC0001","2009-12-24","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  254",",,N","  406",",,N",,
"US1WVTC0001","2009-12-25","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   15",",,N","    0","T,,N","  229",",,N","  406",",,N",,
"US1WVTC0001","2009-12-26","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   46",",,N","    0",",,N","  203",",,N","  457",",,N",,
"US1WVTC0001","2009-12-27","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  203",",,N","  457",",,N",,
"US1WVTC0001","2009-12-28","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   38",",,N","   38",",,N","  229",",,N","  432",",,N",,
"US1WVTC0001","2009-12-29","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  112",",,N","  142",",,N","  279",",,N","  533",",,N",,
"US1WVTC0001","2009-12-30","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0","T,,N","    0","T,,N","  254",",,N","  508",",,N",,
"US1WVTC0001","2010-01-01","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   69",",,N","   28",",,N","  254",",,N","  584",",,N",,
"US1WVTC0001","2010-01-02","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   74",",,N","  206",",,N","  406",",,N","  660",",,N",,
"US1WVTC0001","2010-01-03","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   41",",,N","   53",",,N","  432",",,N","  686",",,N",,
"US1WVTC0001","2010-01-04","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   53",",,N","   58",",,N","  457",",,N","  737",",,N",,
"US1WVTC0001","2010-01-05","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   51",",,N","  140",",,N","  483",",,N","  686",",,N",,
"US1WVTC0001","2010-01-06","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   69",",,N","  239",",,N","  610",",,N","  762",",,N",,
"US1WVTC0001","2010-01-07","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   64",",,N","  130",",,N","  660",",,N","  813",",,N",,
"US1WVTC0001","2010-01-08","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   51",",,N","  157",",,N","  762",",,N","  838",",,N",,
"US1WVTC0001","2010-01-09","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   51",",,N","  160",",,N","  787",",,N","  889",",,N",,
"US1WVTC0001","2010-01-10","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   33",",,N","   91",",,N","  787",",,N","  889",",,N",,
"US1WVTC0001","2010-01-11","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0","T,,N","    0","T,,N","  711",",,N","  864",",,N",,
"US1WVTC0001","2010-01-12","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   20",",,N","   41",",,N","  635",",,N","  838",",,N",,
"US1WVTC0001","2010-01-13","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   38",",,N","   97",",,N","  660",",,N","  864",",,N",,
"US1WVTC0001","2010-01-14","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0","T,,N","    0","T,,N","  584",",,N","  838",",,N",,
"US1WVTC0001","2010-01-15","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  508",",,N","  813",",,N",,
"US1WVTC0001","2010-01-16","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   20",",,N","    0","T,,N","  406",",,N","  762",",,N",,
"US1WVTC0001","2010-01-17","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    5",",,N","    0",",,N","  330",",,N","  762",",,N",,
"US1WVTC0001","2010-01-18","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  196",",,N","    0",",,N","  305",",,N","  737",",,N",,
"US1WVTC0001","2010-01-19","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0","T,,N","    0",",,N","  254",",,N","  660",",,N",,
"US1WVTC0001","2010-01-20","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   28",",,N","    5",",,N","  229",",,N","  635",",,N",,
"US1WVTC0001","2010-01-21","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  229",",,N",,,,
"US1WVTC0001","2010-01-22","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  163",",,N","    5",",,N","  229",",,N",,,,
"US1WVTC0001","2010-01-23","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   10",",,N","    0",",,N","  229",",,N","  787",",,N",,
"US1WVTC0001","2010-01-24","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  229",",,N","  787",",,N",,
"US1WVTC0001","2010-01-25","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  251",",,N","    0",",,N","  127",",,N","  660",",,N",,
"US1WVTC0001","2010-01-26","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  147",",,N","   53",",,N","  152",",,N","  584",",,N",,
"US1WVTC0001","2010-01-27","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   43",",,N","   61",",,N","  178",",,N","  356",",,N",,
"US1WVTC0001","2010-01-28","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   25",",,N","   25",",,N","  178",",,N","  381",",,N",,
"US1WVTC0001","2010-01-29","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   36",",,N","   33",",,N","  203",",,N","  381",",,N",,
"US1WVTC0001","2010-01-30","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   10",",,N","   15",",,N","  203",",,N","  381",",,N",,
"US1WVTC0001","2010-01-31","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   56",",,N","  147",",,N","  305",",,N","  432",",,N",,
"US1WVTC0001","2010-02-01","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  254",",,N","  432",",,N",,
"US1WVTC0001","2010-02-02","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  254",",,N","  406",",,N",,
"US1WVTC0001","2010-02-03","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  127",",,N","  157",",,N","  356",",,N","  533",",,N",,
"US1WVTC0001","2010-02-04","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    5",",,N","   10",",,N","  330",",,N","  533",",,N",,
"US1WVTC0001","2010-02-05","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  305",",,N","  533",",,N",,
"US1WVTC0001","2010-02-06","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  272",",,N","  399",",,N","  660",",,N",,,,
"US1WVTC0001","2010-02-07","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   56",",,N","  114",",,N","  686",",,N",,,,
"US1WVTC0001","2010-02-08","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    5",",,N","   10",",,N","  610",",,N","  838",",,N",,
"US1WVTC0001","2010-02-09","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0","T,,N","    0","T,,N","  610",",,N","  838",",,N",,
"US1WVTC0001","2010-02-10","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  132",",,N","  315",",,N","  864",",,N","  965",",,N",,
"US1WVTC0001","2010-02-11","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  130",",,N","  198",",,N","  914",",,N",,,,
"US1WVTC0001","2010-02-12","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   81",",,N","  140",",,N","  864",",,N"," 1016",",,N",,
"US1WVTC0001","2010-02-13","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   13",",,N","   28",",,N","  787",",,N"," 1016",",,N",,
"US1WVTC0001","2010-02-14","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   91",",,N","  239",",,N","  889",",,N"," 1067",",,N",,
"US1WVTC0001","2010-02-15","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   10",",,N","   13",",,N","  838",",,N"," 1778",",,N",,
"US1WVTC0001","2010-02-16","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   76",",,N","  201",",,N","  965",",,N"," 1854",",,N",,
"US1WVTC0001","2010-02-17","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  117",",,N","  315",",,N"," 1143",",,N"," 1956",",,N",,
"US1WVTC0001","2010-02-18","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   48",",,N","  117",",,N"," 1143",",,N"," 1956",",,N",,
"US1WVTC0001","2010-02-19","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   10",",,N","   10",",,N"," 1016",",,N"," 1956",",,N",,
"US1WVTC0001","2010-02-20","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0","T,,N","    0","T,,N","  965",",,N"," 1956",",,N",,
"US1WVTC0001","2010-02-21","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  889",",,N",,,,
"US1WVTC0001","2010-02-22","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  737",",,N"," 1854",",,N",,
"US1WVTC0001","2010-02-23","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   69",",,N","    5",",,N","  711",",,N"," 1905",",,N",,
"US1WVTC0001","2010-02-24","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    8",",,N","    0","T,,N","  711",",,N"," 1905",",,N",,
"US1WVTC0001","2010-02-25","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   38",",,N","   84",",,N","  762",",,N"," 1930",",,N",,
"US1WVTC0001","2010-02-26","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  112",",,N","  328",",,N","  965",",,N"," 2032",",,N",,
"US1WVTC0001","2010-02-27","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  104",",,N","  180",",,N"," 1016",",,N"," 2134",",,N",,
"US1WVTC0001","2010-02-28","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   56",",,N","   99",",,N"," 1041",",,N"," 2184",",,N",,
"US1WVTC0001","2010-03-01","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   46",",,N","   48",",,N"," 1041",",,N"," 1676",",,N",,
"US1WVTC0001","2010-03-02","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    5",",,N","   10",",,N","  965",",,N"," 1676",",,N",,
"US1WVTC0001","2010-03-03","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   28",",,N","   36",",,N","  965",",,N"," 1676",",,N",,
"US1WVTC0001","2010-03-04","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   51",",,N","   56",",,N","  965",",,N"," 1651",",,N",,
"US1WVTC0001","2010-03-05","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  940",",,N"," 2134",",,N",,
"US1WVTC0001","2010-03-06","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  914",",,N",,,,
"US1WVTC0001","2010-03-07","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  889",",,N",,,,
"US1WVTC0001","2010-03-08","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  864",",,N"," 2464",",,N",,
"US1WVTC0001","2010-03-09","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  813",",,N"," 2464",",,N",,
"US1WVTC0001","2010-03-10","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  762",",,N",,,,
"US1WVTC0001","2010-03-11","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  686",",,N"," 2286",",,N",,
"US1WVTC0001","2010-03-12","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   48",",,N","    0",",,N","  559",",,N",,,,
"US1WVTC0001","2010-03-13","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  198",",,N","    0",",,N","  432",",,N"," 2108",",,N",,
"US1WVTC0001","2010-03-14","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","  119",",,N","    0",",,N","  381",",,N",,,,
"US1WVTC0001","2010-03-15","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   25",",,N","    0","T,,N","  381",",,N"," 1651",",,N",,
"US1WVTC0001","2010-03-16","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   76",",,N","   10",",,N","  381",",,N"," 1651",",,N",,
"US1WVTC0001","2010-03-17","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0","T,,N","    0","T,,N","  381",",,N"," 1499",",,N",,
"US1WVTC0001","2010-03-18","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  356",",,N",,,,
"US1WVTC0001","2010-03-19","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  305",",,N"," 1422",",,N",,
"US1WVTC0001","2010-03-20","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  254",",,N",,,,
"US1WVTC0001","2010-03-21","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","  203",",,N",,,,
"US1WVTC0001","2010-03-22","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   48",",,N","    0",",,N","  152",",,N"," 1041",",,N",,
"US1WVTC0001","2010-03-23","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   58",",,N","    0","T,,N","  102",",,N",,,,
"US1WVTC0001","2010-03-24","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","   51",",,N","   10",",,N","  102",",,N",,,,
"US1WVTC0001","2010-03-25","39.0982","-79.4334","1129.6","DAVIS 2.9 SE, WV US","    0",",,N","    0",",,N","   76",",,N",,,,
